"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model_simple","rmse_constraint_model_simple","rmse_flex_model_complex","rmse_constraint_model_complex","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2014-12","salesforce",12,1071,0.130229672350225,0.0146240881023758,0.127574944622626,0.0146624280759309,0.0206606932891144,0.014614619103803
"monthly","2014-12","salesforce",13,1071,0.136604368598404,0.0149233564634961,0.133753034900076,0.0149821832308875,0.0209999136608691,0.0149113351960664
"monthly","2014-12","salesforce",14,1071,0.142766652591674,0.0152120601793397,0.139765061745696,0.0152948372556786,0.0213380843391416,0.0151986739695126
"monthly","2014-12","salesforce",15,1071,0.14872243226705,0.015485312452681,0.14560874139025,0.0155922769976256,0.0215991191813144,0.0154711755495867
"monthly","2014-12","salesforce",16,1071,0.154385564816094,0.0157013707152267,0.151191553838447,0.0158388940579635,0.021806588960196,0.0156886400612084
"monthly","2014-12","salesforce",17,1071,0.159846385275613,0.0159491369172381,0.156599395704325,0.0161152809654183,0.0220027147269405,0.0159381185463017
"monthly","2014-12","salesforce",18,1071,0.165141336926794,0.0161406654362254,0.161865387557451,0.0163403830201278,0.0221624596737024,0.0161326873835346
"monthly","2014-12","salesforce",19,1071,0.170213854591419,0.0162917836696702,0.166929585513482,0.0165279434583022,0.0222685615674814,0.0162872067711536
"monthly","2014-12","salesforce",20,1071,0.175123335062148,0.0164141289848284,0.171849294493681,0.0166875102975012,0.0223632873126885,0.0164124160944529
"monthly","2014-12","salesforce",21,1071,0.179924315163332,0.016530860887621,0.176677280613227,0.016837396912555,0.022445783407647,0.0165306643331947
"monthly","2014-12","salesforce",22,1071,0.184604714687455,0.0166518372422675,0.181399843106541,0.0169876582208468,0.0225458807081841,0.0166516027071234
"monthly","2014-12","salesforce",23,1071,0.189169116320243,0.0167673963046495,0.186020336761409,0.0171303166177512,0.0226740712478351,0.0167650490240791
"monthly","2014-12","salesforce",24,1071,0.193630630423867,0.0168851319005333,0.190550745739069,0.0172697973374636,0.0228186828305622,0.0168782310614413
"monthly","2014-12","salesforce",25,1071,0.197937382291774,0.0169921785250706,0.194938117560354,0.0173963447340229,0.0229619883037665,0.0169772169318756
"monthly","2014-12","salesforce",26,1071,0.202131308531789,0.0170923258069949,0.199223751299399,0.0175106135413679,0.0231069408540244,0.0170654836377094
"monthly","2014-12","salesforce",27,1071,0.206232031227044,0.0171862517031721,0.203426697408747,0.0176121521163562,0.0232418258942904,0.0171434193722444
"monthly","2014-12","salesforce",28,1071,0.210205035664839,0.0172803548940444,0.207511640461575,0.0177048759211752,0.0233635228528061,0.0172181366708485
"monthly","2014-12","salesforce",29,1071,0.214132718119708,0.0174096308846755,0.211560982508501,0.0178235948561586,0.0235149826171433,0.0173245825005655
"monthly","2014-12","salesforce",30,1071,0.217921795481715,0.0175128054896922,0.215480722396964,0.0179118851284785,0.0236383428218504,0.0173982087674694
"monthly","2014-12","salesforce",31,1071,0.221596948860689,0.0176098047396845,0.219295352646788,0.0179882676306832,0.0237666235081477,0.0174576667971273
"monthly","2014-12","salesforce",32,1071,0.225223900424223,0.017749980264719,0.223070514616064,0.0180979277992042,0.0239339946246482,0.0175546470568658
"monthly","2014-12","salesforce",33,1071,0.22874951668956,0.0178785880339297,0.226752574984072,0.0181871384200762,0.0240808377424205,0.0176336781017888
"monthly","2014-12","salesforce",34,1071,0.232200206796017,0.0180142301182858,0.230367909981567,0.0182743296174853,0.0242265745948477,0.0177123785758017
"monthly","2014-12","salesforce",35,1071,0.235602391571299,0.0181830567616236,0.233942882052441,0.0183848810443539,0.0243863824585679,0.0178175330688588
"monthly","2014-12","salesforce",36,1071,0.238944410522836,0.0183630563151843,0.23746563734036,0.0184970310207734,0.0245373491344118,0.017926599180214
"monthly","2014-12","salesforce",37,1071,0.242214536213607,0.0185355289773607,0.240924295057022,0.0185920514111462,0.0246574551093464,0.0180200531402671
"monthly","2014-12","salesforce",38,1071,0.245417761391122,0.0187140191635462,0.244323798692514,0.0186831562224079,0.0247678866908493,0.0181110474997571
"monthly","2014-12","salesforce",39,1071,0.248527673806285,0.0188853352143958,0.247637578341897,0.0187568306261415,0.0248368402727372,0.018185689841844
"monthly","2014-12","salesforce",40,1071,0.251570864790687,0.0190605589046566,0.250892300139532,0.0188237594771437,0.0248819393648789,0.018254361822855
"monthly","2014-12","salesforce",41,1071,0.254562358514139,0.0192512270536789,0.254103008890091,0.0188953813937347,0.0249274861729868,0.0183290769283776
"monthly","2014-12","salesforce",42,1071,0.257505915802087,0.0194673508934337,0.257273482142415,0.0189813767450213,0.024971850107431,0.0184183672056847
"monthly","2014-12","salesforce",43,1071,0.260407854966249,0.0196977343408697,0.260410012688451,0.0190711618585228,0.0250138142233581,0.0185138558011092
"monthly","2014-12","salesforce",44,1071,0.263274227987092,0.0199374965514477,0.263518698222362,0.0191593279015966,0.0250492542428794,0.0186087164335969
"monthly","2014-12","salesforce",45,1071,0.266092757483574,0.0201811742954248,0.266587243551257,0.0192401823481242,0.0250742250679448,0.0186972166692481
"monthly","2014-12","salesforce",46,1071,0.268830631541098,0.0204257529347342,0.269582848314805,0.0193069373974987,0.025079866807732,0.0187677595691691
"monthly","2014-12","salesforce",47,1071,0.271525721647267,0.0206675367891278,0.27254348102387,0.0193572803568569,0.0250567859384588,0.0188218077858549
"monthly","2014-12","salesforce",48,1071,0.274177153109751,0.0209190978226744,0.275468311721363,0.0194039849088388,0.0250188740166403,0.0188723192878271
"monthly","2014-12","salesforce",49,1071,0.276768467871722,0.0211742254508822,0.278340913825386,0.0194395073491903,0.0249697213217961,0.0189110342517685
"monthly","2014-12","salesforce",50,1071,0.279299840483007,0.0214333748615079,0.281161530873969,0.0194642817419231,0.0249080723824887,0.0189388623068032
"monthly","2014-1-","salesforce",2,924,0.0533981860404959,0.00816083010174384,0.0676317017250718,0.0106176252834598,0.00796955493620755,0.00798364024487806
"monthly","2014-1-","salesforce",3,924,0.0657621185584027,0.0112971161869891,0.0733915527469736,0.0134754682176307,0.00913345431176126,0.0105636374757558
"monthly","2014-1-","salesforce",4,924,0.0771033068493455,0.0129922169342296,0.0813369519788363,0.0147494167858447,0.00965715119218377,0.011780382120378
"monthly","2014-1-","salesforce",5,924,0.0882381625240102,0.0148779314731078,0.0903930794327083,0.0161689531735323,0.0103732753146126,0.0132341689665468
"monthly","2014-1-","salesforce",6,924,0.0983685034505105,0.016222746045564,0.0991278474753888,0.017090797323625,0.0110261916291371,0.0141869083690199
"monthly","2014-1-","salesforce",7,924,0.107944721181414,0.0173996023563206,0.107713160689476,0.0178747435516731,0.0115449890284699,0.0150458446785413
"monthly","2014-1-","salesforce",8,924,0.11728368352996,0.0187313141890955,0.116323221469233,0.0188535402003761,0.0121109412877286,0.0161000631780351
"monthly","2014-1-","salesforce",9,924,0.126143175986141,0.0198745897604147,0.124633755187162,0.0196880741893598,0.0124932321319822,0.0170158960246831
"monthly","2014-1-","salesforce",10,924,0.134248620794167,0.0207017826274178,0.13231873881074,0.0202460836532143,0.0129395260775208,0.0176591368158674
"monthly","2014-1-","salesforce",11,924,0.142187215087684,0.0216717636749423,0.13993498937785,0.0209882484823927,0.0134509983187177,0.0184932420478663
"monthly","2014-1-","salesforce",12,924,0.149873350029883,0.0226312966951708,0.14737446403809,0.0217599078820379,0.0139184352704103,0.0193652978103678
"monthly","2014-1-","salesforce",13,924,0.157080310116572,0.0233179469498339,0.154393679923774,0.022289004175466,0.0142373315311789,0.0199913661217667
"monthly","2014-1-","salesforce",14,924,0.163973286538349,0.0239819235859002,0.161146886606322,0.0228238390519239,0.0146540920309178,0.0206054453125196
"monthly","2014-1-","salesforce",15,924,0.170467388250628,0.0245381368825887,0.16754047663695,0.023275085594211,0.0151718224352774,0.021125246435447
"monthly","2014-1-","salesforce",16,924,0.176778909616871,0.0250606438103729,0.173785404597958,0.0237200580406454,0.0156194984909753,0.0216443039977643
"monthly","2014-1-","salesforce",17,924,0.1828966845134,0.0255075757402816,0.179865277105771,0.0241103221281539,0.0159629457779795,0.022101410371256
"monthly","2014-1-","salesforce",18,924,0.188782933418368,0.0258379713126057,0.185738310661588,0.0244024129566731,0.016213409483364,0.022456792108761
"monthly","2014-1-","salesforce",19,924,0.194526940262675,0.0261305051332345,0.191491016587655,0.0246748680848385,0.0163912472706676,0.0227874774194358
"monthly","2014-1-","salesforce",20,924,0.199977368969932,0.0263486959046627,0.196969030250163,0.0248891848272043,0.0166774061118822,0.0230577261745915
"monthly","2014-1-","salesforce",21,924,0.205274719800837,0.0265250554545874,0.202311286493595,0.0250757712096559,0.0169259387628382,0.0232934304029904
"monthly","2014-1-","salesforce",22,924,0.210468286143645,0.026695904514634,0.207565644233378,0.025271480754399,0.0171487214439511,0.0235343575770056
"monthly","2014-1-","salesforce",23,924,0.215517531838944,0.0268397769980938,0.212690002316732,0.0254519967461151,0.0173680616316289,0.0237537996027169
"monthly","2014-1-","salesforce",24,924,0.220393392411264,0.0269238910624077,0.217654126309762,0.0255839919801355,0.0175661878833564,0.0239233773695016
"monthly","2014-1-","salesforce",25,924,0.225069294075079,0.0269442967017976,0.222430400920194,0.02566222024341,0.01779243613079,0.0240374303514181
"monthly","2014-1-","salesforce",26,924,0.229581047520784,0.0269413207223334,0.227053907961972,0.0257255849971478,0.0180601307062807,0.0241302929417818
"monthly","2014-1-","salesforce",27,924,0.23395208209776,0.0269139380784527,0.23154757980522,0.0257739454934599,0.0183312553451215,0.0242077862672222
"monthly","2014-1-","salesforce",28,924,0.238230537692487,0.0268508158097504,0.235959141883588,0.0257942884007823,0.0185166240381468,0.0242554890468001
"monthly","2014-1-","salesforce",29,924,0.24237302680971,0.0267310044425755,0.240244579100311,0.0257641575444371,0.0186518295898988,0.0242499936371437
"monthly","2014-1-","salesforce",30,924,0.246428819315068,0.0265900231225538,0.244452966540258,0.0257199161824025,0.0187259496534666,0.02423100345855
"monthly","2014-1-","salesforce",31,924,0.250334001268845,0.0263779800951176,0.248519936284056,0.0256112981723648,0.018753774551806,0.0241542485950727
"monthly","2014-1-","salesforce",32,924,0.254138055028828,0.026168214435499,0.252494723210194,0.0255098665969549,0.0187841288184844,0.0240831928774931
"monthly","2014-1-","salesforce",33,924,0.257866795620985,0.0259511321537312,0.25640303686335,0.0254055963141148,0.018794173122122,0.0240116414944884
"monthly","2014-1-","salesforce",34,924,0.261504902607279,0.0257311440849379,0.260229269265934,0.0253012237684986,0.0188049426851401,0.0239393739740546
"monthly","2014-1-","salesforce",35,924,0.26507825413774,0.0255294611308457,0.263999194949864,0.0252169577421781,0.0188121482621666,0.0238859664557293
"monthly","2014-1-","salesforce",36,924,0.268564408866318,0.025309572697158,0.267690203428406,0.0251150917800843,0.0187995807587542,0.0238148932002009
"monthly","2014-1-","salesforce",37,924,0.271976230039768,0.0250868492938302,0.271315041912144,0.0250098917307332,0.0187718896590435,0.0237365972050208
"monthly","2014-1-","salesforce",38,924,0.27530425776886,0.0248694202947481,0.274864190313483,0.024908781801863,0.0187541882669139,0.0236633063151824
"monthly","2014-1-","salesforce",39,924,0.278585908349771,0.0246606400043478,0.278375071106877,0.024814005587933,0.0187186998102261,0.0235940477134153
"monthly","2014-1-","salesforce",40,924,0.281782183225085,0.024430347775147,0.281808566357081,0.0246946115122855,0.0186630405601776,0.0234985657769106
"monthly","2014-1-","salesforce",41,924,0.284903458042993,0.0241803031795275,0.285175063741711,0.0245515059251807,0.0185764176317997,0.0233782137059526
"monthly","2014-1-","salesforce",42,924,0.287974594451776,0.0239583741407658,0.288499436657606,0.0244314887671755,0.0184982415243146,0.0232789630235784
"monthly","2014-1-","salesforce",43,924,0.290950478845152,0.0237170135137537,0.291736516318985,0.0242861642578061,0.0184285263447109,0.023153693809501
"monthly","2014-1-","salesforce",44,924,0.293856895693652,0.0234765111571445,0.294912167942883,0.0241341210822634,0.0183589027624475,0.0230224649844997
